,id,HOST,Nest,type,STUDY,State,clutch,hatch,total_clutch,NESTFATE,inc,BOX_TYPE
803,597,1,WD,host,YAZ,MS,18,13,18,HATCH,unknown,BIG
804,598,1,WD,host,YAZ,MS,29,13,29,HATCH,unknown,BIG
805,599,1,WD,host,YAZ,MS,19,13,19,HATCH,unknown,BIG
806,600,1,WD,host,YAZ,MS,23,13,23,HATCH,unknown,BIG
807,601,1,WD,host,YAZ,MS,22,13,22,HATCH,unknown,BIG
808,602,1,WD,host,YAZ,MS,39,13,39,HATCH,unknown,BIG
809,603,1,WD,host,YAZ,MS,16,13,16,HATCH,unknown,SMALL
810,604,1,WD,host,YAZ,MS,16,13,16,HATCH,unknown,SMALL
811,605,1,WD,host,YAZ,MS,19,13,19,HATCH,unknown,SMALL
812,606,1,WD,host,YAZ,MS,25,14,25,HATCH,unknown,BIG
813,607,1,WD,host,YAZ,MS,37,14,37,HATCH,unknown,BIG
814,608,1,WD,host,YAZ,MS,15,14,15,HATCH,unknown,BIG
815,609,1,WD,host,YAZ,MS,14,14,14,HATCH,unknown,BIG
816,610,1,WD,host,YAZ,MS,21,14,21,HATCH,unknown,SMALL
817,611,1,WD,host,YAZ,MS,22,14,22,HATCH,unknown,SMALL
818,612,1,WD,host,YAZ,MS,17,14,17,HATCH,unknown,SMALL
819,613,1,WD,host,YAZ,MS,24,15,24,HATCH,unknown,BIG
820,614,1,WD,host,YAZ,MS,38,15,38,HATCH,unknown,BIG
821,615,1,WD,host,YAZ,MS,18,15,18,HATCH,unknown,BIG
822,616,1,WD,host,YAZ,MS,15,15,15,HATCH,unknown,SMALL
823,617,1,WD,host,YAZ,MS,25,15,25,HATCH,unknown,SMALL
824,618,1,WD,host,YAZ,MS,29,15,29,HATCH,unknown,SMALL
825,619,1,WD,host,YAZ,MS,19,15,19,HATCH,unknown,SMALL
826,620,1,WD,host,YAZ,MS,22,15,22,HATCH,unknown,SMALL
827,621,1,WD,host,YAZ,MS,22,16,22,HATCH,unknown,BIG
828,622,1,WD,host,YAZ,MS,20,16,20,HATCH,unknown,SMALL
829,623,1,WD,host,YAZ,MS,22,16,22,HATCH,unknown,SMALL
830,624,1,WD,host,YAZ,MS,29,17,29,HATCH,unknown,BIG
831,625,1,WD,host,YAZ,MS,28,17,28,HATCH,unknown,BIG
832,626,1,WD,host,YAZ,MS,20,17,20,HATCH,unknown,BIG
833,627,1,WD,host,YAZ,MS,25,17,25,HATCH,unknown,BIG
834,628,1,WD,host,YAZ,MS,24,17,24,HATCH,unknown,BIG
835,629,1,WD,host,YAZ,MS,25,17,25,HATCH,unknown,BIG
836,630,1,WD,host,YAZ,MS,23,17,23,HATCH,unknown,BIG
837,631,1,WD,host,YAZ,MS,18,17,18,HATCH,unknown,SMALL
838,632,1,WD,host,YAZ,MS,27,18,27,HATCH,unknown,BIG
839,633,1,WD,host,YAZ,MS,21,18,21,HATCH,unknown,BIG
840,634,1,WD,host,YAZ,MS,22,18,22,HATCH,unknown,BIG
841,635,1,WD,host,YAZ,MS,25,18,25,HATCH,unknown,SMALL
842,636,1,WD,host,YAZ,MS,37,19,37,HATCH,unknown,BIG
843,637,1,WD,host,YAZ,MS,24,19,24,HATCH,unknown,BIG
844,638,1,WD,host,YAZ,MS,23,19,23,HATCH,unknown,BIG
845,639,1,WD,host,YAZ,MS,19,19,19,HATCH,unknown,BIG
846,640,1,WD,host,YAZ,MS,23,19,23,HATCH,unknown,BIG
847,641,1,WD,host,YAZ,MS,25,19,25,HATCH,unknown,BIG
848,642,1,WD,host,YAZ,MS,23,19,23,HATCH,unknown,BIG
849,643,1,WD,host,YAZ,MS,30,19,30,HATCH,unknown,BIG
850,644,1,WD,host,YAZ,MS,22,19,22,HATCH,unknown,SMALL
851,645,1,WD,host,YAZ,MS,39,20,39,HATCH,unknown,BIG
852,646,1,WD,host,YAZ,MS,28,20,28,HATCH,unknown,BIG
853,647,1,WD,host,YAZ,MS,33,20,33,HATCH,unknown,BIG
854,648,1,WD,host,YAZ,MS,26,20,26,HATCH,unknown,BIG
855,649,1,WD,host,YAZ,MS,36,21,36,HATCH,unknown,BIG
856,650,1,WD,host,YAZ,MS,25,21,25,HATCH,unknown,BIG
857,651,1,WD,host,YAZ,MS,22,22,22,HATCH,unknown,BIG
858,652,1,WD,host,YAZ,MS,30,23,30,HATCH,unknown,BIG
859,653,1,WD,host,YAZ,MS,37,23,37,HATCH,unknown,BIG
860,654,1,WD,host,YAZ,MS,23,23,23,HATCH,unknown,SMALL
861,655,1,WD,host,YAZ,MS,26,23,26,HATCH,unknown,SMALL
862,656,1,WD,host,YAZ,MS,26,24,26,HATCH,unknown,BIG
863,657,1,WD,host,YAZ,MS,24,24,24,HATCH,unknown,BIG
864,658,1,WD,host,YAZ,MS,32,24,32,HATCH,unknown,BIG
865,659,1,WD,host,YAZ,MS,33,25,33,HATCH,unknown,BIG
866,660,1,WD,host,YAZ,MS,26,25,26,HATCH,unknown,SMALL
867,661,1,WD,host,YAZ,MS,26,26,26,HATCH,unknown,SMALL
868,662,1,WD,host,YAZ,MS,32,27,32,HATCH,unknown,BIG
869,663,1,WD,host,YAZ,MS,32,27,32,HATCH,unknown,BIG
870,664,1,WD,host,YAZ,MS,28,27,28,HATCH,unknown,BIG
871,665,1,WD,host,YAZ,MS,42,28,42,HATCH,unknown,BIG
872,666,1,WD,host,YAZ,MS,35,28,35,HATCH,unknown,BIG
873,667,1,WD,host,YAZ,MS,34,28,34,HATCH,unknown,BIG
874,668,1,WD,host,YAZ,MS,44,29,44,HATCH,unknown,BIG
875,669,1,WD,host,YAZ,MS,44,33,44,HATCH,unknown,BIG
876,670,1,WD,host,TW,LA,12,0,12,FAIL,yes,BIG
877,671,1,WD,host,NF,LA,33,0,33,FAIL,yes,BIG
110,672,1,MI,host,IC,LA,20,0,22,FAIL,yes,BIG
338,672,1,MI,parasite,IC,LA,2,0,22,FAIL,yes,BIG
878,673,1,WD,host,TW,LA,10,0,10,FAIL,yes,BIG
879,674,1,WD,host,SW,LA,22,0,22,FAIL,yes,BIG
880,675,1,WD,host,SW,LA,25,0,25,FAIL,yes,BIG
111,676,1,MI,host,BH,LA,14,0,15,FAIL,yes,BIG
339,676,1,MI,parasite,BH,LA,1,0,15,FAIL,yes,BIG
881,677,1,WD,host,TW,LA,14,0,14,FAIL,yes,BIG
882,678,1,WD,host,TL,LA,17,0,17,FAIL,yes,BIG
883,679,1,WD,host,BH,LA,16,0,16,FAIL,yes,BIG
884,680,1,WD,host,BH,LA,11,0,11,FAIL,yes,BIG
885,681,1,WD,host,NF,LA,25,0,25,FAIL,yes,BIG
886,682,1,WD,host,TW,LA,15,0,15,FAIL,yes,BIG
887,683,1,WD,host,IC,LA,11,0,11,FAIL,yes,BIG
112,684,1,MI,host,SW,LA,18,0,19,FAIL,yes,BIG
340,684,1,MI,parasite,SW,LA,1,0,19,FAIL,yes,BIG
2278,685,2,HM,host,TL,LA,28,0,28,FAIL,yes,BIG
888,686,1,WD,host,IC,LA,22,0,22,FAIL,yes,BIG
889,687,1,WD,host,SP,LA,16,0,16,FAIL,yes,BIG
890,688,1,WD,host,SF,LA,24,0,24,FAIL,yes,BIG
891,689,1,WD,host,TW,LA,15,0,15,FAIL,yes,BIG
892,690,1,WD,host,IC,LA,10,0,10,FAIL,yes,BIG
893,691,1,WD,host,SF,LA,10,0,10,FAIL,yes,BIG
894,692,1,WD,host,BP,LA,12,0,12,FAIL,yes,BIG
2279,693,2,HM,host,NF,LA,12,0,12,FAIL,yes,BIG
895,694,1,WD,host,BP,LA,15,0,15,FAIL,yes,BIG
896,695,1,WD,host,DC,LA,13,0,13,FAIL,yes,BIG
2280,696,2,HM,host,BH,LA,9,0,9,FAIL,yes,BIG
897,697,1,WD,host,TW,LA,14,0,14,FAIL,yes,BIG
898,698,1,WD,host,SF,LA,9,0,9,FAIL,yes,BIG
899,699,1,WD,host,SF,LA,13,0,13,FAIL,yes,BIG
2281,700,2,HM,host,TL,LA,27,0,27,FAIL,yes,BIG
900,701,1,WD,host,IC,LA,12,0,12,FAIL,yes,BIG
901,702,1,WD,host,SF,LA,18,0,18,FAIL,yes,BIG
902,703,1,WD,host,NF,LA,15,0,15,FAIL,yes,BIG
903,704,1,WD,host,BH,LA,9,0,9,FAIL,yes,BIG
904,705,1,WD,host,TW,LA,10,0,10,FAIL,yes,BIG
905,706,1,WD,host,TW,LA,5,0,5,FAIL,yes,BIG
2282,707,2,HM,host,BH,LA,25,0,25,FAIL,yes,BIG
906,708,1,WD,host,SP,LA,14,0,14,FAIL,yes,BIG
2283,709,2,HM,host,BH,LA,29,0,29,FAIL,yes,BIG
907,710,1,WD,host,TH,LA,17,0,17,FAIL,yes,BIG
908,711,1,WD,host,IC,LA,17,0,17,FAIL,yes,BIG
909,712,1,WD,host,TH,LA,15,0,15,FAIL,yes,BIG
910,713,1,WD,host,IC,LA,21,0,21,FAIL,yes,BIG
911,714,1,WD,host,TH,LA,12,0,12,FAIL,yes,BIG
912,715,1,WD,host,TH,LA,18,0,18,FAIL,yes,BIG
913,716,1,WD,host,IC,LA,17,0,17,FAIL,yes,BIG
914,717,1,WD,host,SF,LA,14,0,14,FAIL,yes,BIG
915,718,1,WD,host,SP,LA,20,0,20,FAIL,yes,BIG
916,719,1,WD,host,TW,LA,21,0,21,FAIL,yes,BIG
917,720,1,WD,host,SW,LA,26,0,26,FAIL,yes,BIG
918,721,1,WD,host,DL,LA,12,0,12,FAIL,yes,BIG
919,722,1,WD,host,IC,LA,9,0,9,FAIL,yes,BIG
2284,723,2,HM,host,BH,LA,18,0,18,FAIL,yes,BIG
920,724,1,WD,host,IC,LA,21,0,21,FAIL,yes,BIG
921,725,1,WD,host,SP,LA,23,0,23,FAIL,yes,BIG
922,726,1,WD,host,DL,LA,16,0,16,FAIL,yes,BIG
923,727,1,WD,host,DC,LA,15,0,15,FAIL,yes,BIG
924,728,1,WD,host,SP,LA,29,0,29,FAIL,yes,BIG
925,729,1,WD,host,IC,LA,27,0,27,FAIL,yes,BIG
926,730,1,WD,host,IC,LA,20,0,20,FAIL,yes,BIG
927,731,1,WD,host,SP,LA,22,0,22,FAIL,yes,BIG
928,732,1,WD,host,BH,LA,26,0,26,FAIL,yes,BIG
113,733,1,MI,host,BH,LA,9,0,16,FAIL,yes,BIG
341,733,1,MI,parasite,BH,LA,7,0,16,FAIL,yes,BIG
929,734,1,WD,host,IC,LA,31,0,31,FAIL,yes,BIG
930,735,1,WD,host,IC,LA,20,0,20,FAIL,yes,BIG
2285,736,2,HM,host,BH,LA,9,0,9,FAIL,yes,BIG
2286,737,2,HM,host,BH,LA,6,0,6,FAIL,yes,BIG
931,738,1,WD,host,SP,LA,19,0,19,FAIL,yes,BIG
932,739,1,WD,host,IC,LA,18,0,18,FAIL,yes,BIG
933,740,1,WD,host,BH,LA,13,0,13,FAIL,yes,BIG
934,741,1,WD,host,LR,LA,15,0,15,FAIL,yes,BIG
935,742,1,WD,host,IC,LA,10,0,10,FAIL,yes,BIG
936,743,1,WD,host,BH,LA,9,0,9,FAIL,yes,BIG
937,744,1,WD,host,SP,LA,19,0,19,FAIL,yes,BIG
938,745,1,WD,host,SP,LA,20,0,20,FAIL,yes,BIG
114,746,1,MI,host,BH,LA,10,0,16,FAIL,yes,BIG
342,746,1,MI,parasite,BH,LA,6,0,16,FAIL,yes,BIG
939,747,1,WD,host,LR,LA,12,0,12,FAIL,yes,BIG
115,748,1,MI,host,TL,LA,17,0,22,FAIL,yes,BIG
343,748,1,MI,parasite,TL,LA,5,0,22,FAIL,yes,BIG
940,749,1,WD,host,IC,LA,18,0,18,FAIL,yes,BIG
941,750,1,WD,host,BH,LA,18,0,18,FAIL,yes,BIG
116,751,1,MI,host,BH,LA,23,0,25,FAIL,yes,BIG
344,751,1,MI,parasite,BH,LA,2,0,25,FAIL,yes,BIG
942,752,1,WD,host,LR,LA,12,0,12,FAIL,yes,BIG
943,753,1,WD,host,IC,LA,25,0,25,FAIL,yes,BIG
944,754,1,WD,host,SP,LA,36,0,36,FAIL,yes,BIG
117,755,1,MI,host,BH,LA,20,0,21,FAIL,yes,BIG
345,755,1,MI,parasite,BH,LA,1,0,21,FAIL,yes,BIG
2001,756,2,MI,host,TL,LA,15,0,19,FAIL,yes,BIG
2091,756,2,MI,parasite,TL,LA,4,0,19,FAIL,yes,BIG
2002,757,2,MI,host,TL,LA,14,0,15,FAIL,yes,BIG
2092,757,2,MI,parasite,TL,LA,1,0,15,FAIL,yes,BIG
945,758,1,WD,host,IC,LA,15,0,15,FAIL,yes,BIG
2003,759,2,MI,host,MS,LA,11,0,22,FAIL,yes,BIG
2093,759,2,MI,parasite,MS,LA,11,0,22,FAIL,yes,BIG
118,760,1,MI,host,TL,LA,15,13,19,FAIL,yes,BIG
346,760,1,MI,parasite,TL,LA,4,4,19,FAIL,yes,BIG
946,761,1,WD,host,SP,LA,19,0,19,FAIL,yes,BIG
947,762,1,WD,host,SP ,LA,27,0,27,FAIL,yes,BIG
948,763,1,WD,host,DC,LA,21,0,21,FAIL,yes,BIG
949,764,1,WD,host,BP,LA,12,0,12,FAIL,yes,BIG
950,765,1,WD,host,IC,LA,16,0,16,FAIL,yes,BIG
119,766,1,MI,host,TL,LA,15,0,21,FAIL,yes,BIG
347,766,1,MI,parasite,TL,LA,6,0,21,FAIL,yes,BIG
951,767,1,WD,host,SP,LA,19,0,19,FAIL,yes,BIG
952,768,1,WD,host,SP,LA,32,12,32,HATCH,yes,BIG
120,769,1,MI,host,TL,LA,14,3,20,HATCH,yes,BIG
348,769,1,MI,parasite,TL,LA,6,4,20,HATCH,yes,BIG
2287,770,2,HM,host,TW,LA,9,9,9,HATCH,yes,BIG
121,771,1,MI,host,BH,LA,11,6,18,HATCH,yes,BIG
349,771,1,MI,parasite,BH,LA,7,3,18,HATCH,yes,BIG
953,772,1,WD,host,DC,LA,15,10,15,HATCH,yes,BIG
954,773,1,WD,host,SP,LA,16,5,16,HATCH,yes,BIG
955,774,1,WD,host,DC,LA,18,7,18,HATCH,yes,BIG
956,775,1,WD,host,DL,LA,19,5,19,HATCH,yes,BIG
122,776,1,MI,host,IC,LA,19,11,21,HATCH,yes,BIG
350,776,1,MI,parasite,IC,LA,2,1,21,HATCH,yes,BIG
2288,777,2,HM,host,DL,LA,17,11,17,HATCH,yes,BIG
957,778,1,WD,host,SF,LA,20,10,20,HATCH,yes,BIG
958,779,1,WD,host,SW,LA,23,23,23,HATCH,yes,BIG
959,780,1,WD,host,TL,LA,17,6,17,HATCH,yes,BIG
960,781,1,WD,host,IC,LA,17,12,17,HATCH,yes,BIG
961,782,1,WD,host,SW,LA,21,15,21,HATCH,yes,BIG
962,783,1,WD,host,SP,LA,19,14,19,HATCH,yes,BIG
963,784,1,WD,host,SP,LA,23,14,23,HATCH,yes,BIG
964,785,1,WD,host,TW,LA,17,11,17,HATCH,yes,BIG
2289,786,2,HM,host,DL,LA,11,6,11,HATCH,yes,BIG
2290,787,2,HM,host,MS,LA,12,11,12,HATCH,yes,BIG
123,788,1,MI,host,TL,LA,16,5,21,HATCH,yes,BIG
351,788,1,MI,parasite,TL,LA,5,5,21,HATCH,yes,BIG
2291,789,2,HM,host,TL,LA,14,13,14,HATCH,yes,BIG
965,790,1,WD,host,IC,LA,13,8,13,HATCH,yes,BIG
966,791,1,WD,host,TW,LA,15,11,15,HATCH,yes,BIG
967,792,1,WD,host,SP,LA,28,10,28,HATCH,yes,BIG
968,793,1,WD,host,SP,LA,29,5,29,HATCH,yes,BIG
2292,794,2,HM,host,MS,LA,13,13,13,HATCH,yes,BIG
2293,795,2,HM,host,BH,LA,19,9,19,HATCH,yes,BIG
969,796,1,WD,host,NF,LA,20,10,20,HATCH,yes,BIG
970,797,1,WD,host,IC,LA,14,7,14,HATCH,yes,BIG
971,798,1,WD,host,IC,LA,18,13,18,HATCH,yes,BIG
2294,799,2,HM,host,SF,LA,16,15,16,HATCH,yes,BIG
972,800,1,WD,host,SF,LA,12,7,12,HATCH,yes,BIG
973,801,1,WD,host,SW,LA,17,3,17,HATCH,yes,BIG
124,802,1,MI,host,BH,LA,10,3,14,HATCH,yes,BIG
352,802,1,MI,parasite,BH,LA,4,4,14,HATCH,yes,BIG
974,803,1,WD,host,TW,LA,11,9,11,HATCH,yes,BIG
975,804,1,WD,host,TL,LA,16,15,16,HATCH,yes,BIG
125,805,1,MI,host,BH,LA,16,10,20,HATCH,yes,BIG
353,805,1,MI,parasite,BH,LA,4,4,20,HATCH,yes,BIG
976,806,1,WD,host,SW,LA,20,9,20,HATCH,yes,BIG
126,807,1,MI,host,DL,LA,20,11,21,HATCH,yes,BIG
354,807,1,MI,parasite,DL,LA,1,0,21,HATCH,yes,BIG
977,808,1,WD,host,DC,LA,28,12,28,HATCH,yes,BIG
2295,809,2,HM,host,BH,LA,15,15,15,HATCH,yes,BIG
2296,810,2,HM,host,BH,LA,18,14,18,HATCH,yes,BIG
2297,811,2,HM,host,BH,LA,25,22,25,HATCH,yes,BIG
978,812,1,WD,host,DL,LA,12,8,12,HATCH,yes,BIG
127,813,1,MI,host,BH,LA,17,9,21,HATCH,yes,BIG
355,813,1,MI,parasite,BH,LA,4,4,21,HATCH,yes,BIG
979,814,1,WD,host,BH,LA,21,16,21,HATCH,yes,BIG
980,815,1,WD,host,SP,LA,22,13,22,HATCH,yes,BIG
981,816,1,WD,host,SP,LA,32,19,32,HATCH,yes,BIG
2298,817,2,HM,host,BH,LA,22,19,22,HATCH,yes,BIG
982,818,1,WD,host,SW,LA,15,9,15,HATCH,yes,BIG
983,819,1,WD,host,SW,LA,17,5,17,HATCH,yes,BIG
128,820,1,MI,host,SW,LA,25,9,26,HATCH,yes,BIG
356,820,1,MI,parasite,SW,LA,1,0,26,HATCH,yes,BIG
984,821,1,WD,host,SP,LA,36,20,36,HATCH,yes,BIG
985,822,1,WD,host,TW,LA,15,12,15,HATCH,yes,BIG
986,823,1,WD,host,SW,LA,16,11,16,HATCH,yes,BIG
987,824,1,WD,host,NF,LA,17,16,17,HATCH,yes,BIG
988,825,1,WD,host,SW,LA,19,6,19,HATCH,yes,BIG
989,826,1,WD,host,TW,LA,20,15,20,HATCH,yes,BIG
990,827,1,WD,host,SW,LA,25,7,25,HATCH,yes,BIG
2299,828,2,HM,host,BH,LA,12,11,12,HATCH,yes,BIG
2004,829,2,MI,host,SF,LA,13,11,14,HATCH,yes,BIG
2094,829,2,MI,parasite,SF,LA,1,1,14,HATCH,yes,BIG
991,830,1,WD,host,HQ,LA,14,14,14,HATCH,yes,BIG
129,831,1,MI,host,TL,LA,15,9,21,HATCH,yes,BIG
357,831,1,MI,parasite,TL,LA,6,6,21,HATCH,yes,BIG
992,832,1,WD,host,SF,LA,28,8,28,HATCH,yes,BIG
993,833,1,WD,host,IC,LA,11,2,11,HATCH,yes,BIG
994,834,1,WD,host,SP,LA,18,14,18,HATCH,yes,BIG
995,835,1,WD,host,SW,LA,20,5,20,HATCH,yes,BIG
996,836,1,WD,host,NF,LA,29,0,29,HATCH,yes,BIG
997,837,1,WD,host,IC,LA,17,8,17,HATCH,yes,BIG
2005,838,2,MI,host,NF,LA,13,10,14,HATCH,yes,BIG
2095,838,2,MI,parasite,NF,LA,1,1,14,HATCH,yes,BIG
2300,839,2,HM,host,SF,LA,10,6,10,HATCH,yes,BIG
998,840,1,WD,host,SW,LA,23,15,23,HATCH,yes,BIG
999,841,1,WD,host,SW,LA,29,17,29,HATCH,yes,BIG
1000,842,1,WD,host,IC,LA,14,8,14,HATCH,yes,BIG
1001,843,1,WD,host,IC,LA,19,15,19,HATCH,yes,BIG
1002,844,1,WD,host,TW,LA,19,16,19,HATCH,yes,BIG
1003,845,1,WD,host,DC,LA,33,23,33,HATCH,yes,BIG
1004,846,1,WD,host,SF,LA,17,7,17,HATCH,yes,BIG
2301,847,2,HM,host,BH,LA,16,15,16,HATCH,yes,BIG
2302,848,2,HM,host,BH,LA,19,13,19,HATCH,yes,BIG
2303,849,2,HM,host,TL,LA,22,14,22,HATCH,yes,BIG
2304,850,2,HM,host,TL,LA,25,10,25,HATCH,yes,BIG
2006,851,2,MI,host,BH,LA,18,18,19,HATCH,yes,BIG
2096,851,2,MI,parasite,BH,LA,1,0,19,HATCH,yes,BIG
130,852,1,MI,host,TL,LA,17,5,20,HATCH,yes,BIG
358,852,1,MI,parasite,TL,LA,3,0,20,HATCH,yes,BIG
1005,853,1,WD,host,IC,LA,15,8,15,HATCH,yes,BIG
2305,854,2,HM,host,BH,LA,22,21,22,HATCH,yes,BIG
1006,855,1,WD,host,SP,LA,36,22,36,HATCH,yes,BIG
1007,856,1,WD,host,BH,LA,15,15,15,HATCH,yes,BIG
2306,857,2,HM,host,BH,LA,8,6,8,HATCH,yes,BIG
1008,858,1,WD,host,BH,LA,14,5,14,HATCH,yes,BIG
1009,859,1,WD,host,SP,LA,43,18,43,HATCH,yes,BIG
1010,860,1,WD,host,IC,LA,20,17,20,HATCH,yes,BIG
1011,861,1,WD,host,DC,LA,21,10,21,HATCH,yes,BIG
1012,862,1,WD,host,NF,LA,33,25,33,HATCH,yes,BIG
1013,863,1,WD,host,TW,LA,13,11,13,HATCH,yes,BIG
1014,864,1,WD,host,SP,LA,22,9,22,HATCH,yes,BIG
1015,865,1,WD,host,DC,LA,19,9,19,HATCH,yes,BIG
1016,866,1,WD,host,IC,LA,12,7,12,HATCH,yes,BIG
1017,867,1,WD,host,IC,LA,16,7,16,HATCH,yes,BIG
1018,868,1,WD,host,DL,LA,7,7,7,HATCH,yes,BIG
1019,869,1,WD,host,SP,LA,23,10,23,HATCH,yes,BIG
2307,870,2,HM,host,TL,LA,16,11,16,HATCH,yes,BIG
1020,871,1,WD,host,IC,LA,11,2,11,HATCH,yes,BIG
1021,872,1,WD,host,DC,LA,18,9,18,HATCH,yes,BIG
1022,873,1,WD,host,DL,LA,15,5,15,HATCH,yes,BIG
1023,874,1,WD,host,SW,LA,24,24,24,HATCH,yes,BIG
2308,875,2,HM,host,BH,LA,8,7,8,HATCH,yes,BIG
1024,876,1,WD,host,TW,LA,12,0,12,HATCH,yes,BIG
1025,877,1,WD,host,SP,LA,22,5,22,HATCH,yes,BIG
1026,878,1,WD,host,SP,LA,26,12,26,HATCH,yes,BIG
2007,879,2,MI,host,BH,LA,17,16,19,HATCH,yes,BIG
2097,879,2,MI,parasite,BH,LA,2,0,19,HATCH,yes,BIG
1027,880,1,WD,host,DC,LA,13,8,13,HATCH,yes,BIG
2008,881,2,MI,host,TL,LA,11,11,21,HATCH,yes,BIG
2098,881,2,MI,parasite,TL,LA,10,1,21,HATCH,yes,BIG
1028,882,1,WD,host,IC,LA,19,12,19,HATCH,yes,BIG
1029,883,1,WD,host,SP,LA,23,12,23,HATCH,yes,BIG
1030,884,1,WD,host,SW,LA,15,15,15,HATCH,yes,BIG
131,885,1,MI,host,BH,LA,11,5,18,HATCH,yes,BIG
359,885,1,MI,parasite,BH,LA,7,5,18,HATCH,yes,BIG
1031,886,1,WD,host,SF,LA,13,13,13,HATCH,yes,BIG
1032,887,1,WD,host,DC,LA,16,2,16,HATCH,yes,BIG
1033,888,1,WD,host,SW,LA,33,33,33,HATCH,yes,BIG
1034,889,1,WD,host,SF,LA,22,19,22,HATCH,yes,BIG
1035,890,1,WD,host,SP,LA,30,7,30,HATCH,yes,BIG
1036,891,1,WD,host,NF,LA,15,10,15,HATCH,yes,BIG
1037,892,1,WD,host,DC,LA,21,7,21,HATCH,yes,BIG
1038,893,1,WD,host,TL,LA,14,11,14,HATCH,yes,BIG
1039,894,1,WD,host,IC,LA,13,11,13,HATCH,yes,BIG
1040,895,1,WD,host,MS,LA,15,9,15,HATCH,yes,BIG
1041,896,1,WD,host,NF,LA,27,23,27,HATCH,yes,BIG
1042,897,1,WD,host,IC,LA,8,5,8,HATCH,yes,BIG
1043,898,1,WD,host,IC,LA,15,6,15,HATCH,yes,BIG
1044,899,1,WD,host,SW,LA,19,19,19,HATCH,yes,BIG
1045,900,1,WD,host,SW,LA,20,14,20,HATCH,yes,BIG
1046,901,1,WD,host,DL,LA,16,3,16,HATCH,yes,BIG
1047,902,1,WD,host,IC,LA,8,7,8,HATCH,yes,BIG
1048,903,1,WD,host,IC,LA,9,8,9,HATCH,yes,BIG
1049,904,1,WD,host,TW,LA,11,11,11,HATCH,yes,BIG
1050,905,1,WD,host,SW,LA,16,9,16,HATCH,yes,BIG
2309,906,2,HM,host,TL,LA,10,9,10,HATCH,yes,BIG
1051,907,1,WD,host,IC,LA,13,10,13,HATCH,yes,BIG
1052,908,1,WD,host,IC,LA,10,6,10,HATCH,yes,BIG
1053,909,1,WD,host,SW,LA,22,11,22,HATCH,yes,BIG
1054,910,1,WD,host,SW,LA,21,17,21,HATCH,yes,BIG
1055,911,1,WD,host,SW,LA,27,16,27,HATCH,yes,BIG
1056,912,1,WD,host,SW,LA,15,6,15,HATCH,yes,BIG
1057,913,1,WD,host,SW,LA,10,10,10,HATCH,yes,BIG
1058,914,1,WD,host,SW,LA,17,16,17,HATCH,yes,BIG
1059,915,1,WD,host,BH,LA,11,9,11,HATCH,yes,BIG
1060,916,1,WD,host,SW,LA,15,10,15,HATCH,yes,BIG
1061,917,1,WD,host,SF,LA,12,10,12,HATCH,yes,BIG
1062,918,1,WD,host,SW,LA,9,8,9,HATCH,yes,BIG
1063,919,1,WD,host,TW,LA,15,10,15,HATCH,yes,BIG
1064,920,1,WD,host,TW,LA,18,12,18,HATCH,yes,BIG
1065,921,1,WD,host,SW,LA,22,17,22,HATCH,yes,BIG
1066,922,1,WD,host,BH,LA,8,3,8,HATCH,yes,BIG
1067,923,1,WD,host,TL,LA,16,15,16,HATCH,yes,BIG
1068,924,1,WD,host,IC,LA,14,9,14,HATCH,yes,BIG
1069,925,1,WD,host,SP,LA,30,11,30,HATCH,yes,BIG
1070,926,1,WD,host,BH,LA,15,12,15,HATCH,yes,BIG
1071,927,1,WD,host,TW,LA,9,9,9,HATCH,yes,BIG
1072,928,1,WD,host,IC,LA,9,6,9,HATCH,yes,BIG
1073,929,1,WD,host,NF,LA,15,14,15,HATCH,yes,BIG
1074,930,1,WD,host,SW,LA,22,17,22,HATCH,yes,BIG
1075,931,1,WD,host,TL,LA,4,0,4,HATCH,yes,BIG
1076,932,1,WD,host,IC,LA,12,9,12,HATCH,yes,BIG
1077,933,1,WD,host,NF,LA,15,14,15,HATCH,yes,BIG
1078,934,1,WD,host,TL,LA,12,11,12,HATCH,yes,BIG
1079,935,1,WD,host,TW,LA,12,3,12,HATCH,yes,BIG
1080,936,1,WD,host,SF,LA,8,7,8,HATCH,yes,BIG
1081,937,1,WD,host,IC,LA,6,6,6,HATCH,yes,BIG
1082,938,1,WD,host,IC,LA,10,10,10,HATCH,yes,BIG
1083,939,1,WD,host,BH,LA,6,5,6,HATCH,yes,BIG
1084,940,1,WD,host,NF,LA,5,2,5,HATCH,yes,BIG
1085,941,1,WD,host,IC,LA,12,10,12,HATCH,yes,BIG
1086,942,1,WD,host,SF,LA,7,4,7,HATCH,yes,BIG
1087,943,1,WD,host,TL,LA,13,3,13,HATCH,yes,BIG
1088,944,1,WD,host,IC,LA,11,3,11,HATCH,yes,BIG
1089,945,1,WD,host,DC,LA,11,2,11,HATCH,yes,BIG
1090,946,1,WD,host,SW,LA,14,13,14,HATCH,yes,BIG
2310,947,2,HM,host,IC,LA,14,12,14,HATCH,yes,BIG
2009,948,2,MI,host,SF,LA,12,10,13,HATCH,yes,BIG
2099,948,2,MI,parasite,SF,LA,1,0,13,HATCH,yes,BIG
1091,949,1,WD,host,TW,LA,12,12,12,HATCH,yes,BIG
1092,950,1,WD,host,SF,LA,12,6,12,HATCH,yes,BIG
